MolecularFormula,Mass,C,H,O,N,S,P,El_comp,DBE,HC,OC,NC,AI_mod,NOSC,compound_class,log_CIR
C16H11O9N,360.036164733333,16,11,9,1,0,0,CHON,12.0,0.6875,0.5625,0.0625,0.6666666666666666,0.625,condensed_aromatic,0.9593903348067855
C24H12OS,360.056984,24,12,1,0,1,0,CHOS,19.0,0.5,0.041666666666666664,0.0,0.7777777777777778,-0.33333333333333304,condensed_aromatic,0.7295845450410764
C13H15O11N,360.057242,13,15,11,1,0,0,CHON,7.0,1.1538461538461537,0.8461538461538461,0.07692307692307693,0.15384615384615385,0.7692307692307692,N_containing,1.1789272331676846
C13H16O11,360.0653015,13,16,11,0,0,0,CHO,6.0,1.2307692307692308,0.8461538461538461,0.0,0.06666666666666667,0.4615384615384617,other,1.3072531337602737
C17H15O8N,360.072518162162,17,15,8,1,0,0,CHON,11.0,0.8823529411764706,0.47058823529411764,0.058823529411764705,0.5416666666666666,0.23529411764705888,aromatic,0.896507536275733
C17H16O8,360.080623764706,17,16,8,0,0,0,CHO,10.0,0.9411764705882353,0.47058823529411764,0.0,0.46153846153846156,0.0,CRAM,0.9519445479794333
C16H17O5N2P,360.083657,16,17,5,2,0,1,CHONP,9.5,1.0625,0.3125,0.125,0.5714285714285714,-0.375,aromatic,0.8816393977266929
C14H20O8S,360.08390625,14,20,8,0,1,0,CHOS,5.0,1.4285714285714286,0.5714285714285714,0.0,0.0,-0.14285714285714324,other,1.412842417999057
C14H19O10N,360.093676142857,14,19,10,1,0,0,CHON,6.0,1.3571428571428572,0.7142857142857143,0.07142857142857142,0.0625,0.2857142857142856,protein_like,1.180058633228676
C14H20O10,360.10174272093,14,20,10,0,0,0,CHO,5.0,1.4285714285714286,0.7142857142857143,0.0,0.0,0.0,other,1.4313845338212654
C18H19O7N,360.108887066667,18,19,7,1,0,0,CHON,10.0,1.0555555555555556,0.3888888888888889,0.05555555555555555,0.4444444444444444,-0.11111111111111072,CRAM,0.9885414797103143
C18H19O7N,360.109120666667,18,19,7,1,0,0,CHON,10.0,1.0555555555555556,0.3888888888888889,0.05555555555555555,0.4444444444444444,-0.11111111111111072,CRAM,0.9885414797103143
C18H20O7,360.116985512195,18,20,7,0,0,0,CHO,9.0,1.1111111111111112,0.3888888888888889,0.0,0.3793103448275862,-0.33333333333333304,CRAM,0.9747340469695701
C15H24O7S,360.120347,15,24,7,0,1,0,CHOS,4.0,1.6,0.4666666666666667,0.0,0.0,-0.5333333333333332,lipid_like,1.396343057458475
C15H24O7NP,360.12186,15,24,7,1,0,1,CHONP,4.5,1.6,0.4666666666666667,0.06666666666666667,0.05263157894736842,-0.7999999999999998,lipid_like,1.4135671568658856
C15H23O9N,360.130022233333,15,23,9,1,0,0,CHON,5.0,1.5333333333333334,0.6,0.06666666666666667,0.0,-0.13333333333333375,carbohydrate_like,1.2325189129085243
C15H24O9,360.1381044375,15,24,9,0,0,0,CHO,4.0,1.6,0.6,0.0,0.0,-0.40000000000000036,carbohydrate_like,1.25971148016778
C19H23O6N,360.145294333333,19,23,6,1,0,0,CHON,9.0,1.2105263157894737,0.3157894736842105,0.05263157894736842,0.36666666666666664,-0.4210526315789478,CRAM,1.0091946081882435
C19H24O6,360.153387380952,19,24,6,0,0,0,CHO,8.0,1.263157894736842,0.3157894736842105,0.0,0.3125,-0.6315789473684212,CRAM,0.9953871754474994
C16H27O8N,360.16645325,16,27,8,1,0,0,CHON,4.0,1.6875,0.5,0.0625,0.0,-0.5,carbohydrate_like,1.3028608843562917
C17H32O5NP,360.194575,17,32,5,1,0,1,CHONP,2.5,1.8823529411764706,0.29411764705882354,0.058823529411764705,0.0,-1.4117647058823533,lipid_like,1.3455803573720104
C18H35O6N,360.239157636364,18,35,6,1,0,0,CHON,2.0,1.9444444444444444,0.3333333333333333,0.05555555555555555,0.0,-1.1111111111111107,lipid_like,1.3091989939609903
C16H10O10,361.020132,16,10,10,0,0,0,CHO,12.0,0.625,0.625,0.0,0.6363636363636364,0.625,aromatic,0.8461640978862466
C27H6O2,361.029458,27,6,2,0,0,0,CHO,25.0,0.2222222222222222,0.07407407407407407,0.0,0.9230769230769231,-0.0740740740740744,condensed_aromatic,0.7407571101784924
C17H14O7S,361.038732,17,14,7,0,1,0,CHOS,11.0,0.8235294117647058,0.4117647058823529,0.0,0.52,0.11764705882352944,aromatic,0.8490087554577026
C13H14O12,361.0412060625,13,14,12,0,0,0,CHO,7.0,1.0769230769230769,0.9230769230769231,0.0,0.14285714285714285,0.7692307692307692,other,1.1778166784104456
C17H18ON2S3,361.050948272727,17,18,1,2,3,0,CHONS,10.0,1.0588235294117647,0.058823529411764705,0.11764705882352941,0.4782608695652174,-0.23529411764705888,CRAM,0.8771599019466619
C17H14O9,361.056503121622,17,14,9,0,0,0,CHO,11.0,0.8235294117647058,0.5294117647058824,0.0,0.52,0.23529411764705888,aromatic,0.8698917306076989
C17H14O9,361.056718,17,14,9,0,0,0,CHO,11.0,0.8235294117647058,0.5294117647058824,0.0,0.52,0.23529411764705888,aromatic,0.8698917306076989
C14H18O9S,361.05983778125,14,18,9,0,1,0,CHOS,6.0,1.2857142857142858,0.6428571428571429,0.0,0.058823529411764705,0.1428571428571428,other,1.2996296006273227
C14H18O11,361.077615089286,14,18,11,0,0,0,CHO,6.0,1.2857142857142858,0.7857142857142857,0.0,0.058823529411764705,0.2857142857142856,other,1.3163043342482057
C18H18O8,361.0928965125,18,18,8,0,0,0,CHO,10.0,1.0,0.4444444444444444,0.0,0.42857142857142855,-0.11111111111111072,CRAM,0.9584965061579676
C15H22O8S,361.096238017241,15,22,8,0,1,0,CHOS,5.0,1.4666666666666666,0.5333333333333333,0.0,0.0,-0.2666666666666666,other,1.4211055166468725
C15H22O10,361.114021428571,15,22,10,0,0,0,CHO,5.0,1.4666666666666666,0.6666666666666666,0.0,0.0,-0.13333333333333375,other,1.4396476324690806
C12H26O10S,361.117333111111,12,26,10,0,1,0,CHOS,0.0,2.1666666666666665,0.8333333333333334,0.0,0.0,-0.33333333333333304,carbohydrate_like,1.0241943620640657
C19H22O7,361.1292761,19,22,7,0,0,0,CHO,9.0,1.1578947368421053,0.3684210526315789,0.0,0.3548387096774194,-0.4210526315789478,CRAM,0.9808629945301568
C16H26O7S,361.132589444444,16,26,7,0,1,0,CHOS,4.0,1.625,0.4375,0.0,0.0,-0.625,lipid_like,1.403944371360489
C16H26O9,361.150381596491,16,26,9,0,0,0,CHO,4.0,1.625,0.5625,0.0,0.0,-0.5,carbohydrate_like,1.2673127940697944
C15H27O6N2P,361.1535015,15,27,6,2,0,1,CHONP,3.5,1.8,0.4,0.13333333333333333,0.0,-0.9333333333333336,lipid_like,1.4248238098541717
C20H26O6,361.165673075949,20,26,6,0,0,0,CHO,8.0,1.3,0.3,0.0,0.29411764705882354,-0.7000000000000002,CRAM,1.0011444367147864
C17H30O8,361.18673,17,30,8,0,0,0,CHO,3.0,1.7647058823529411,0.47058823529411764,0.0,0.0,-0.8235294117647056,lipid_like,1.3810778813127664
C21H30O5,361.202079,21,30,5,0,0,0,CHO,7.0,1.4285714285714286,0.23809523809523808,0.0,0.24324324324324326,-0.9523809523809526,CRAM,1.0187558486122146
C17H35O6N,361.242529,17,35,6,1,0,0,CHON,1.0,2.0588235294117645,0.35294117647058826,0.058823529411764705,0.0,-1.1764705882352944,lipid_like,1.1659803691157893
C15H9O10N,362.015281,15,9,10,1,0,0,CHON,12.0,0.6,0.6666666666666666,0.06666666666666667,0.7222222222222222,0.9333333333333331,condensed_aromatic,0.9483958059505655
C16H13O9N,362.051771166667,16,13,9,1,0,0,CHON,11.0,0.8125,0.5625,0.0625,0.5714285714285714,0.5,aromatic,0.8927490649655156
C16H13O9N,362.052031,16,13,9,1,0,0,CHON,11.0,0.8125,0.5625,0.0625,0.5714285714285714,0.5,aromatic,0.8927490649655156
C16H14O9,362.059850842105,16,14,9,0,0,0,CHO,10.0,0.875,0.5625,0.0,0.4782608695652174,0.25,other,1.1788273465104857
C16H14O9,362.060132,16,14,9,0,0,0,CHO,10.0,0.875,0.5625,0.0,0.4782608695652174,0.25,other,1.1788273465104857
C13H18O9NP,362.064681,13,18,9,1,0,1,CHONP,5.5,1.3846153846153846,0.6923076923076923,0.07692307692307693,0.07692307692307693,-0.1538461538461542,protein_like,1.2476691662134682
C13H17O11N,362.072897566667,13,17,11,1,0,0,CHON,6.0,1.3076923076923077,0.8461538461538461,0.07692307692307693,0.0,0.6153846153846154,protein_like,1.1789272331676846
C13H18O11,362.080927,13,18,11,0,0,0,CHO,5.0,1.3846153846153846,0.8461538461538461,0.0,0.0,0.3076923076923075,other,1.4302531337602735
C17H17O8N,362.088154846154,17,17,8,1,0,0,CHON,10.0,1.0,0.47058823529411764,0.058823529411764705,0.4583333333333333,0.11764705882352944,CRAM,0.9930853140535107
C17H17O8N,362.088376,17,17,8,1,0,0,CHON,10.0,1.0,0.47058823529411764,0.058823529411764705,0.4583333333333333,0.11764705882352944,CRAM,0.9930853140535107
C17H18O8,362.096248035088,17,18,8,0,0,0,CHO,9.0,1.0588235294117647,0.47058823529411764,0.0,0.38461538461538464,-0.117647058823529,CRAM,0.9792778813127666
C14H22O8S,362.0995018125,14,22,8,0,1,0,CHOS,4.0,1.5714285714285714,0.5714285714285714,0.0,0.0,-0.2857142857142856,carbohydrate_like,1.2458557057323845
C14H21O10N,362.109328292308,14,21,10,1,0,0,CHON,5.0,1.5,0.7142857142857143,0.07142857142857142,0.0,0.1428571428571428,carbohydrate_like,1.2292586332286761
C14H22O10,362.117407333333,14,22,10,0,0,0,CHO,4.0,1.5714285714285714,0.7142857142857143,0.0,0.0,-0.14285714285714324,carbohydrate_like,1.2564512004879318
C18H21O7N,362.124547829268,18,21,7,1,0,0,CHON,9.0,1.1666666666666667,0.3888888888888889,0.05555555555555555,0.37037037037037035,-0.22222222222222232,CRAM,1.0158748130436477
C18H22O7,362.132649919355,18,22,7,0,0,0,CHO,8.0,1.2222222222222223,0.3888888888888889,0.0,0.3103448275862069,-0.44444444444444464,CRAM,1.0020673803029034
C15H26O7S,362.135902,15,26,7,0,1,0,CHOS,3.0,1.7333333333333334,0.4666666666666667,0.0,0.0,-0.666666666666667,lipid_like,1.355343057458475
C15H25O9N,362.145699209302,15,25,9,1,0,0,CHON,4.0,1.6666666666666667,0.6,0.06666666666666667,0.0,-0.2666666666666666,carbohydrate_like,1.3008522462418575
C19H25O6N,362.160956,19,25,6,1,0,0,CHON,8.0,1.3157894736842106,0.3157894736842105,0.05263157894736842,0.3,-0.5263157894736841,CRAM,1.036527941521577
C19H26O6,362.169017680851,19,26,6,0,0,0,CHO,7.0,1.368421052631579,0.3157894736842105,0.0,0.25,-0.7368421052631575,CRAM,1.0227205087808329
C18H25O5N3,362.172178166667,18,25,5,3,0,0,CHON,8.0,1.3888888888888888,0.2777777777777778,0.16666666666666666,0.32,-0.33333333333333304,CRAM,1.0563897482912887
C16H29O8N,362.1820325,16,29,8,1,0,0,CHON,3.0,1.8125,0.5,0.0625,0.0,-0.625,carbohydrate_like,1.289194217689625
C10H8O5N2S4,362.924353,10,8,5,2,4,0,CHONS,8.0,0.8,0.5,0.2,0.3333333333333333,1.6,N_containing,1.1036042703910964
C15H8O11,362.999341,15,8,11,0,0,0,CHO,12.0,0.5333333333333333,0.7333333333333333,0.0,0.6842105263157895,0.9333333333333331,condensed_aromatic,0.923486731141635
C16H12O10,363.035775869565,16,12,10,0,0,0,CHO,11.0,0.75,0.625,0.0,0.5454545454545454,0.5,aromatic,0.8660428857650344
C21H16O4S,363.069662,21,16,4,0,1,0,CHOS,14.0,0.7619047619047619,0.19047619047619047,0.0,0.6111111111111112,-0.2857142857142856,aromatic,0.8119174364937102
C17H16O9,363.072180063291,17,16,9,0,0,0,CHO,10.0,0.9411764705882353,0.5294117647058824,0.0,0.44,0.11764705882352944,other,1.1858650639410322
C14H20O9S,363.075545717949,14,20,9,0,1,0,CHOS,5.0,1.4285714285714286,0.6428571428571429,0.0,0.0,0.0,other,1.4226296006273227
C18H20O6S,363.090703,18,20,6,0,1,0,CHOS,9.0,1.1111111111111112,0.3333333333333333,0.0,0.35714285714285715,-0.33333333333333304,CRAM,0.9619248945535795
C14H20O11,363.093267823529,14,20,11,0,0,0,CHO,5.0,1.4285714285714286,0.7857142857142857,0.0,0.0,0.1428571428571428,other,1.4393043342482055
C13H21O8N2P,363.096246,13,21,8,2,0,1,CHONP,4.5,1.6153846153846154,0.6153846153846154,0.15384615384615385,0.0,-0.3076923076923075,carbohydrate_like,1.2780944100561396
C18H20O8,363.108538375,18,20,8,0,0,0,CHO,9.0,1.1111111111111112,0.4444444444444444,0.0,0.35714285714285715,-0.22222222222222232,CRAM,0.9858298394913009
C15H24O8S,363.111835512195,15,24,8,0,1,0,CHOS,4.0,1.6,0.5333333333333333,0.0,0.0,-0.40000000000000036,carbohydrate_like,1.2541188043801998
C17H20O7N2,363.119844666667,17,20,7,2,0,0,CHON,9.0,1.1764705882352942,0.4117647058823529,0.11764705882352941,0.391304347826087,0.0,CRAM,1.0333886602693898
C15H24O10,363.129678090909,15,24,10,0,0,0,CHO,4.0,1.6,0.6666666666666666,0.0,0.0,-0.2666666666666666,carbohydrate_like,1.2647142991357474
C19H24O7,363.1449450625,19,24,7,0,0,0,CHO,8.0,1.263157894736842,0.3684210526315789,0.0,0.2903225806451613,-0.5263157894736841,CRAM,1.00819632786349
C16H28O7S,363.148288,16,28,7,0,1,0,CHOS,3.0,1.75,0.4375,0.0,0.0,-0.75,lipid_like,1.3629443713604892
C16H28O9,363.166051,16,28,9,0,0,0,CHO,3.0,1.75,0.5625,0.0,0.0,-0.625,carbohydrate_like,1.2536461274031279
C20H28O6,363.181299949367,20,28,6,0,0,0,CHO,7.0,1.4,0.3,0.0,0.23529411764705882,-0.7999999999999998,CRAM,1.0284777700481196
C21H32O5,363.217652666667,21,32,5,0,0,0,CHO,6.0,1.5238095238095237,0.23809523809523808,0.0,0.1891891891891892,-1.0476190476190474,lipid_like,1.2155558486122144
C18H36O5S,363.221088,18,36,5,0,1,0,CHOS,1.0,2.0,0.2777777777777778,0.0,0.0,-1.333333333333333,lipid_like,1.1162415494764673
C9H5O7NS2P2,363.890987428571,9,5,7,1,2,2,CHONSP,8.0,0.5555555555555556,0.7777777777777778,0.1111111111111111,4.0,0.6666666666666665,condensed_aromatic,0.3
C15H11O10N,364.03100945454497,15,11,10,1,0,0,CHON,11.0,0.7333333333333333,0.6666666666666666,0.06666666666666667,0.6111111111111112,0.7999999999999998,aromatic,0.8852254355801952
C15H11O10N,364.031199,15,11,10,1,0,0,CHON,11.0,0.7333333333333333,0.6666666666666666,0.06666666666666667,0.6111111111111112,0.7999999999999998,aromatic,0.8852254355801952
C15H12O10,364.039125181818,15,12,10,0,0,0,CHO,10.0,0.8,0.6666666666666666,0.0,0.5,0.5333333333333332,aromatic,0.8957142991357474
C16H15O9N,364.06740942,16,15,9,1,0,0,CHON,10.0,0.9375,0.5625,0.0625,0.47619047619047616,0.375,N_containing,1.1871681125845632
C16H16O9,364.075497686275,16,16,9,0,0,0,CHO,9.0,1.0,0.5625,0.0,0.391304347826087,0.125,other,1.1788273465104857
C13H19O11N,364.088552861111,13,19,11,1,0,0,CHON,5.0,1.4615384615384615,0.8461538461538461,0.07692307692307693,0.0,0.4615384615384617,protein_like,1.3292605665010178
C17H19O8N,364.103815783333,17,19,8,1,0,0,CHON,9.0,1.1176470588235294,0.47058823529411764,0.058823529411764705,0.375,0.0,CRAM,1.020418647386844
C17H20O8,364.111909492754,17,20,8,0,0,0,CHO,8.0,1.1764705882352942,0.47058823529411764,0.0,0.3076923076923077,-0.23529411764705888,CRAM,1.0066112146461
C14H24O8S,364.115096857143,14,24,8,0,1,0,CHOS,3.0,1.7142857142857142,0.5714285714285714,0.0,0.0,-0.4285714285714288,carbohydrate_like,1.232189039065718
C16H20O7N2,364.123211,16,20,7,2,0,0,CHON,8.0,1.25,0.4375,0.125,0.3333333333333333,0.0,CRAM,1.0536842761721767
C14H23O10N,364.1249834,14,23,10,1,0,0,CHON,4.0,1.6428571428571428,0.7142857142857143,0.07142857142857142,0.0,0.0,carbohydrate_like,1.2975919665620093
C18H23O7N,364.140181725,18,23,7,1,0,0,CHON,8.0,1.2777777777777777,0.3888888888888889,0.05555555555555555,0.2962962962962963,-0.33333333333333304,CRAM,1.043208146376981
C18H24O7,364.148270405797,18,24,7,0,0,0,CHO,7.0,1.3333333333333333,0.3888888888888889,0.0,0.2413793103448276,-0.5555555555555554,CRAM,1.0294007136362369
C15H27O9N,364.161341212121,15,27,9,1,0,0,CHON,3.0,1.8,0.6,0.06666666666666667,0.0,-0.40000000000000036,carbohydrate_like,1.287185579575191
C19H27O6N,364.176645,19,27,6,1,0,0,CHON,7.0,1.4210526315789473,0.3157894736842105,0.05263157894736842,0.23333333333333334,-0.6315789473684212,CRAM,1.06386127485491
C19H28O6,364.1846909375,19,28,6,0,0,0,CHO,6.0,1.4736842105263157,0.3157894736842105,0.0,0.1875,-0.8421052631578947,CRAM,1.1867205087808326
C15H10O11,365.015041878788,15,10,11,0,0,0,CHO,11.0,0.6666666666666666,0.7333333333333333,0.0,0.5789473684210527,0.7999999999999998,aromatic,0.8590376083346175
C13H22O2N2S4,365.049158,13,22,2,2,4,0,CHONS,4.0,1.6923076923076923,0.15384615384615385,0.15384615384615385,0.0,-0.3076923076923075,lipid_like,1.3073369773153956
C16H14O10,365.051406192308,16,14,10,0,0,0,CHO,10.0,0.875,0.625,0.0,0.45454545454545453,0.375,other,1.1875822797044284
C13H18O10S,365.054808333333,13,18,10,0,1,0,CHOS,5.0,1.3846153846153846,0.7692307692307693,0.0,0.0,0.3076923076923075,other,1.4223333333333332
C13H20O8P2,365.056063,13,20,8,0,0,2,CHOP,4.0,1.5384615384615385,0.6153846153846154,0.0,0.0,-1.0769230769230766,carbohydrate_like,1.2368045052444527
C15H14O9N2,365.062632,15,14,9,2,0,0,CHON,10.0,0.9333333333333333,0.6,0.13333333333333333,0.5294117647058824,0.6666666666666665,aromatic,0.945734564871139
C17H18O9,365.0878226625,17,18,9,0,0,0,CHO,9.0,1.0588235294117647,0.5294117647058824,0.0,0.36,0.0,other,1.1858650639410322
C14H22O9S,365.0911453,14,22,9,0,1,0,CHOS,4.0,1.5714285714285714,0.6428571428571429,0.0,0.0,-0.14285714285714324,carbohydrate_like,1.2514483815199648
C16H18O8N2,365.099122710526,16,18,8,2,0,0,CHON,9.0,1.125,0.5,0.125,0.4,0.25,N_containing,1.201446735360574
C14H26O3N2S3,365.103216,14,26,3,2,3,0,CHONS,3.0,1.8571428571428572,0.21428571428571427,0.14285714285714285,0.0,-0.5714285714285712,lipid_like,1.3418803053693145
C16H19O8N,365.107229,16,19,8,1,0,0,CHON,8.0,1.1875,0.5,0.0625,0.3181818181818182,0.0,N_containing,1.1773809299562976
C18H22O8,365.124178375,18,22,8,0,0,0,CHO,8.0,1.2222222222222223,0.4444444444444444,0.0,0.2857142857142857,-0.33333333333333304,CRAM,1.0131631728246342
C15H26O8S,365.127458333333,15,26,8,0,1,0,CHOS,3.0,1.7333333333333334,0.5333333333333333,0.0,0.0,-0.5333333333333332,carbohydrate_like,1.2404521377135331
C17H22O7N2,365.135425636364,17,22,7,2,0,0,CHON,8.0,1.2941176470588236,0.4117647058823529,0.11764705882352941,0.30434782608695654,-0.117647058823529,CRAM,1.0607219936027232
C19H26O5S,365.142751666667,19,26,5,0,1,0,CHOS,7.0,1.368421052631579,0.2631578947368421,0.0,0.22580645161290322,-0.7368421052631575,CRAM,1.007570497037054
C19H26O7,365.1605962875,19,26,7,0,0,0,CHO,7.0,1.368421052631579,0.3684210526315789,0.0,0.22580645161290322,-0.6315789473684212,CRAM,1.0355296611968234
C16H30O7S,365.163981666667,16,30,7,0,1,0,CHOS,2.0,1.875,0.4375,0.0,0.0,-0.875,lipid_like,1.2672777046938228
C20H30O6,365.196953688312,20,30,6,0,0,0,CHO,6.0,1.5,0.3,0.0,0.17647058823529413,-0.9000000000000004,lipid_like,1.2252777700481197
C16H34O7N2,365.229361060606,16,34,7,2,0,0,CHON,1.0,2.125,0.4375,0.125,0.0,-0.875,lipid_like,1.19581760950551
C14H10O11,366.018361,14,10,11,0,0,0,CHO,10.0,0.7142857142857143,0.7857142857142857,0.0,0.5294117647058824,0.8571428571428572,aromatic,0.8889396283658527
C15H13O10N,366.046678142857,15,13,10,1,0,0,CHON,10.0,0.8666666666666667,0.6666666666666666,0.06666666666666667,0.5,0.6666666666666665,aromatic,0.9368550652098248
C8H21O7N3S3,366.04696,8,21,7,3,3,0,CHONS,0.0,2.625,0.875,0.375,0.0,1.0,carbohydrate_like,1.0337203588045232
C15H14O10,366.054798179487,15,14,10,0,0,0,CHO,9.0,0.9333333333333333,0.6666666666666666,0.0,0.4,0.3999999999999999,other,1.179980965802414
C12H17O12N,366.067834,12,17,12,1,0,0,CHON,5.0,1.4166666666666667,1.0,0.08333333333333333,0.0,0.8333333333333335,protein_like,1.326485139881922
C16H17O9N,366.083079451613,16,17,9,1,0,0,CHON,9.0,1.0625,0.5625,0.0625,0.38095238095238093,0.25,N_containing,1.1871681125845632
C16H18O9,366.091168202899,16,18,9,0,0,0,CHO,8.0,1.125,0.5625,0.0,0.30434782608695654,0.0,other,1.1788273465104857
C15H17O8N3,366.094309666667,15,17,8,3,0,0,CHON,9.0,1.1333333333333333,0.5333333333333333,0.2,0.4375,0.5333333333333332,N_containing,1.2109203821283607
C13H21O11N,366.1041412,13,21,11,1,0,0,CHON,4.0,1.6153846153846154,0.8461538461538461,0.07692307692307693,0.0,0.3076923076923075,carbohydrate_like,1.2930663663180435
C17H21O8N,366.119455096774,17,21,8,1,0,0,CHON,8.0,1.2352941176470589,0.47058823529411764,0.058823529411764705,0.2916666666666667,-0.117647058823529,CRAM,1.0477519807201774
C17H22O8,366.127557217949,17,22,8,0,0,0,CHO,7.0,1.2941176470588236,0.47058823529411764,0.0,0.23076923076923078,-0.35294117647058787,CRAM,1.0339445479794334
C16H21O7N3,366.130672,16,21,7,3,0,0,CHON,8.0,1.3125,0.4375,0.1875,0.3157894736842105,0.125,CRAM,1.0707592368419778
C14H25O10N,366.140613333333,14,25,10,1,0,0,CHON,3.0,1.7857142857142858,0.7142857142857143,0.07142857142857142,0.0,-0.14285714285714324,carbohydrate_like,1.2839252998953428
C18H25O7N,366.155868634146,18,25,7,1,0,0,CHON,7.0,1.3888888888888888,0.3888888888888889,0.05555555555555555,0.2222222222222222,-0.44444444444444464,CRAM,1.070541479710314
C18H26O7,366.163939362319,18,26,7,0,0,0,CHO,6.0,1.4444444444444444,0.3888888888888889,0.0,0.1724137931034483,-0.666666666666667,CRAM,1.1934007136362368
C19H30O6,366.2003564375,19,30,6,0,0,0,CHO,5.0,1.5789473684210527,0.3157894736842105,0.0,0.125,-0.9473684210526319,lipid_like,1.3425205087808325
C16H33O8N,366.213282,16,33,8,1,0,0,CHON,1.0,2.0625,0.5,0.0625,0.0,-0.875,carbohydrate_like,1.0568608843562917
C17H37O7N,366.2497575,17,37,7,1,0,0,CHON,0.0,2.176470588235294,0.4117647058823529,0.058823529411764705,0.0,-1.1764705882352944,lipid_like,1.2061228548651133
C12H20O3N2S4,367.028429,12,20,3,2,4,0,CHONS,4.0,1.6666666666666667,0.25,0.16666666666666666,0.0,0.0,lipid_like,1.363823466945448
C15H12O11,367.030676612903,15,12,11,0,0,0,CHO,10.0,0.8,0.7333333333333333,0.0,0.47368421052631576,0.6666666666666665,other,1.1879007662293544
C12H17O11P,367.04365625,12,17,11,0,0,1,CHOP,4.5,1.4166666666666667,0.9166666666666666,0.0,0.0,0.0,other,1.4509974958243395
C19H12O8,367.045941,19,12,8,0,0,0,CHO,14.0,0.631578947368421,0.42105263157894735,0.0,0.6666666666666666,0.2105263157894739,condensed_aromatic,0.9281810092741097
C16H16O8S,367.0493286,16,16,8,0,1,0,CHOS,9.0,1.0,0.5,0.0,0.36363636363636365,0.125,other,1.16904016388222
C16H16O10,367.0670953125,16,16,10,0,0,0,CHO,9.0,1.0,0.625,0.0,0.36363636363636365,0.25,other,1.1875822797044284
C15H16O9N2,367.07837992,15,16,9,2,0,0,CHON,9.0,1.0666666666666667,0.6,0.13333333333333333,0.4117647058823529,0.5333333333333332,N_containing,1.2036326040868253
C20H16O7,367.0823205,20,16,7,0,0,0,CHO,13.0,0.8,0.35,0.0,0.5757575757575758,-0.09999999999999964,aromatic,0.8279212658984537
C17H20O7S,367.085627875,17,20,7,0,1,0,CHOS,8.0,1.1764705882352942,0.4117647058823529,0.0,0.28,-0.23529411764705888,CRAM,0.9955154221243693
C17H20O9,367.1034549625,17,20,9,0,0,0,CHO,8.0,1.1764705882352942,0.5294117647058824,0.0,0.28,-0.117647058823529,other,1.1858650639410322
C14H24O9S,367.106789363636,14,24,9,0,1,0,CHOS,3.0,1.7142857142857142,0.6428571428571429,0.0,0.0,-0.2857142857142856,carbohydrate_like,1.2377817148532981
